Image,Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_11_0393,171,v,,,york:912785
Abp_Reg_11_0394,172,r,,,york:912786
Abp_Reg_11_0395,172,v,,,york:912787
Abp_Reg_11_0396,172A,r,,,york:912788
Abp_Reg_11_0397,172A,v,,,york:912789
Abp_Reg_11_0398,173,r,,,york:912790
Abp_Reg_11_0399,173,v,,,york:912791
Abp_Reg_11_0400,174,r,,,york:912792
Abp_Reg_11_0401,174,v,,,york:912793
Abp_Reg_11_0402,174A,r,,,york:912794
Abp_Reg_11_0403,174A,r,,,york:912795
Abp_Reg_11_0404,174A,v,,,york:912796
Abp_Reg_11_0405,175,r,,,york:912797
Abp_Reg_11_0406,175,v,,,york:912798
Abp_Reg_11_0407,176,r,,,york:912799
Abp_Reg_11_0408,176,v,,,york:912800
Abp_Reg_11_0409,177,r,,,york:912801
Abp_Reg_11_0410,177,v,,,york:912802
Abp_Reg_11_0411,178,r,,,york:912803
Abp_Reg_11_0412,178,v,,,york:912804
Abp_Reg_11_0413,178A,r,,,york:912805
Abp_Reg_11_0414,178A,v,,,york:912806
Abp_Reg_11_0415,179,r,,,york:912807
Abp_Reg_11_0416,179,v,,,york:912808
Abp_Reg_11_0417,180,r,,,york:912809
Abp_Reg_11_0418,180,v,,,york:912810
Abp_Reg_11_0419,181,r,,,york:912811
Abp_Reg_11_0420,181,v,,,york:912812
Abp_Reg_11_0421,182,r,,,york:912813
Abp_Reg_11_0422,182,v,,,york:912814
Abp_Reg_11_0423,183,r,,,york:912815
Abp_Reg_11_0424,183,v,,,york:912816
Abp_Reg_11_0425,184,r,,,york:912817
Abp_Reg_11_0426,184,v,,,york:912818
Abp_Reg_11_0427,185,r,,,york:912819
Abp_Reg_11_0428,185,v,,,york:912820
Abp_Reg_11_0429,186,r,,,york:912821
Abp_Reg_11_0430,186,v,,,york:912822
Abp_Reg_11_0431,187,r,,,york:912823
Abp_Reg_11_0432,187,v,,,york:912824
Abp_Reg_11_0433,188,r,,,york:912825
Abp_Reg_11_0434,188,v,,,york:912826
Abp_Reg_11_0435,189,r,,,york:912827
Abp_Reg_11_0436,189,v,,,york:912828
Abp_Reg_11_0437,190,r,,,york:912829
Abp_Reg_11_0438,190,v,,,york:912830
Abp_Reg_11_0439,191,r,,,york:912831
Abp_Reg_11_0440,191,v,,,york:912832
Abp_Reg_11_0441,192,r,,,york:912833
Abp_Reg_11_0442,192,v,,,york:912834
Abp_Reg_11_0443,193,r,,,york:912835
Abp_Reg_11_0444,193,v,,,york:912836
Abp_Reg_11_0445,193A,r,,,york:912837
Abp_Reg_11_0446,193A,v,,,york:912838
Abp_Reg_11_0447,194,r,,,york:912839
Abp_Reg_11_0448,194,v,,,york:912840
Abp_Reg_11_0449,195,r,,,york:912841
Abp_Reg_11_0450,195,v,,,york:912842
Abp_Reg_11_0451,196,r,,,york:912843
Abp_Reg_11_0452,196,v,,,york:912844
