"Image 
",Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_07_0493,217,r,,,york:914620
Abp_Reg_07_0494,217,v,,,york:914621
Abp_Reg_07_0495,218,r,,,york:914622
Abp_Reg_07_0496,218,v,,,york:914623
Abp_Reg_07_0497,219,r,,,york:914624
Abp_Reg_07_0498,219,v,,,york:914625
Abp_Reg_07_0499,220,r,,,york:914626
Abp_Reg_07_0500,220,v,,,york:914627
Abp_Reg_07_0501,221,r,,,york:914628
Abp_Reg_07_0502,221,v,,,york:914629
Abp_Reg_07_0503,222,r,,,york:914630
Abp_Reg_07_0504,222,v,,,york:914631
Abp_Reg_07_0505,223,r,,,york:914632
Abp_Reg_07_0506,223,v,,,york:914633
Abp_Reg_07_0507,223,v,,,york:914634
Abp_Reg_07_0508,223,r,,,york:914635
Abp_Reg_07_0509,224,r,,,york:914636
Abp_Reg_07_0510,224,v,,,york:914637
Abp_Reg_07_0511,225,r,,,york:914638
Abp_Reg_07_0512,225,v,,,york:914639
Abp_Reg_07_0513,226,r,,,york:914640
Abp_Reg_07_0514,226,v,,,york:914641
Abp_Reg_07_0515,227,r,,,york:914642
Abp_Reg_07_0516,227,v,,,york:914643
Abp_Reg_07_0517,228,v,,,york:914644
Abp_Reg_07_0518,228,r,,,york:914645
Abp_Reg_07_0519,228,r,,,york:914646
Abp_Reg_07_0520,228,v,,,york:914647
Abp_Reg_07_0521,228A,r,,,york:914648
Abp_Reg_07_0522,228A,v,,,york:914649
Abp_Reg_07_0523,229,r,,,york:914650
Abp_Reg_07_0524,229,v,,,york:914651
Abp_Reg_07_0525,230,r,,,york:914652
Abp_Reg_07_0526,230,v,,,york:914653
Abp_Reg_07_0527,231,r,,,york:914654
Abp_Reg_07_0528,231,v,,,york:914655
Abp_Reg_07_0529,232,r,,,york:914656
Abp_Reg_07_0530,232,v,,,york:914657
Abp_Reg_07_0531,233,r,,,york:914658
Abp_Reg_07_0532,233,v,,,york:914659
Abp_Reg_07_0533,234,r,,,york:914660
Abp_Reg_07_0534,234,v,,,york:914661
Abp_Reg_07_0535,235,r,,,york:914662
Abp_Reg_07_0536,235,v,,,york:914663
Abp_Reg_07_0537,236,r,,,york:914664
Abp_Reg_07_0538,236,v,,,york:914665
Abp_Reg_07_0539,237,r,,,york:914666
Abp_Reg_07_0540,237,v,,,york:914667
Abp_Reg_07_0541,237A,v,Paper,,york:914668
Abp_Reg_07_0542,237A,v,Paper,,york:914669
Abp_Reg_07_0543,237A,r,Paper,,york:914670
Abp_Reg_07_0544,237A,v,Paper,,york:914671
Abp_Reg_07_0545,237A,v,Paper,,york:914672
Abp_Reg_07_0546,238,r,,,york:914673
Abp_Reg_07_0547,238,v,,,york:914674
Abp_Reg_07_0548,239,r,,,york:914675
Abp_Reg_07_0549,239,v,,,york:914676
Abp_Reg_07_0550,240,r,,,york:914677
Abp_Reg_07_0551,240,v,,,york:914678
Abp_Reg_07_0552,241,r,,,york:914679
Abp_Reg_07_0553,241,v,,,york:914680
Abp_Reg_07_0554,242,v,,,york:914681
Abp_Reg_07_0555,242,r,,,york:914682
Abp_Reg_07_0556,242,v,,,york:914683
Abp_Reg_07_0557,243,r,,,york:914684
Abp_Reg_07_0558,243,v,,,york:914685
Abp_Reg_07_0559,244,r,,,york:914686
Abp_Reg_07_0560,244,v,,,york:914687
Abp_Reg_07_0561,245,r,,,york:914688
Abp_Reg_07_0562,245,v,,,york:914689
Abp_Reg_07_0563,246,r,,,york:914690
Abp_Reg_07_0564,246,v,,,york:914691
Abp_Reg_07_0565,247,r,,,york:914692
Abp_Reg_07_0566,247,v,,,york:914693
Abp_Reg_07_0567,248,r,,,york:914694
Abp_Reg_07_0568,248,v,,,york:914695
Abp_Reg_07_0569,249,r,,,york:914696
Abp_Reg_07_0570,249,v,,,york:914697
Abp_Reg_07_0571,250,r,,,york:914698
Abp_Reg_07_0572,250,v,,,york:914699
Abp_Reg_07_0573,251,r,,,york:914700
Abp_Reg_07_0574,251,v,,,york:914701
