Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_32_0228,94B,,,,york:856345
Abp_Reg_32_0229,94A,r,Paper,,york:856346
Abp_Reg_32_0230,94A,v,Paper,,york:856347
Abp_Reg_32_0231,95,r,,,york:856348
Abp_Reg_32_0232,95,v,,,york:856349
Abp_Reg_32_0233,96,r,,,york:856350
Abp_Reg_32_0234,96,v,,,york:856351
Abp_Reg_32_0235,97,r,,,york:856352
Abp_Reg_32_0236,97,v,,,york:856353
Abp_Reg_32_0237,98,r,,,york:856354
Abp_Reg_32_0238,98,v,,,york:856355
Abp_Reg_32_0239,99,r,,,york:856356
Abp_Reg_32_0240,99,v,,,york:856357
Abp_Reg_32_0241,100,r,,,york:856358
Abp_Reg_32_0242,100,v,,,york:856359
Abp_Reg_32_0243,101,r,,,york:856360
Abp_Reg_32_0244,101,v,,,york:856361
Abp_Reg_32_0245,102,r,,,york:856362
Abp_Reg_32_0246,102,v,,,york:856363
Abp_Reg_32_0247,103,r,,,york:856364
Abp_Reg_32_0248,103,v,,,york:856365
Abp_Reg_32_0249,104,r,,,york:856366
Abp_Reg_32_0250,104,v,,,york:856367
Abp_Reg_32_0251,105,r,,,york:856368
Abp_Reg_32_0252,105,v,,,york:856369
Abp_Reg_32_0253,106,r,,,york:856370
Abp_Reg_32_0254,106,v,,,york:856371
Abp_Reg_32_0255,107,r,,,york:856372
Abp_Reg_32_0256,107,v,,,york:856373
Abp_Reg_32_0257,108,r,,,york:856374
Abp_Reg_32_0258,108,v,,,york:856375
Abp_Reg_32_0259,109,r,,,york:856376
Abp_Reg_32_0260,109,r,,UV,york:856377
Abp_Reg_32_0261,109,v,,,york:856378
Abp_Reg_32_0262,110,r,,,york:856379
Abp_Reg_32_0263,110,v,,,york:856380
Abp_Reg_32_0264,111,r,,,york:856381
Abp_Reg_32_0265,111,v,,,york:856382
Abp_Reg_32_0266,111,v,,UV,york:856383
Abp_Reg_32_0267,112,r,,,york:856384
Abp_Reg_32_0268,112,v,,,york:856385
Abp_Reg_32_0269,113,r,,,york:856386
Abp_Reg_32_0270,113,v,,,york:856387
