Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_09B_0267,518,v,,,york:896630
Abp_Reg_09B_0268,519,r,,,york:896631
Abp_Reg_09B_0269,519,v,,,york:896632
Abp_Reg_09B_0270,520,r,,,york:896633
Abp_Reg_09B_0271,520,v,,,york:896634
Abp_Reg_09B_0272,521,r,,,york:896635
Abp_Reg_09B_0273,521,v,,,york:896636
Abp_Reg_09B_0274,522,r,,,york:896637
Abp_Reg_09B_0275,522,v,,,york:896638
Abp_Reg_09B_0276,523,r,,,york:896639
Abp_Reg_09B_0277,523,v,,,york:896640
Abp_Reg_09B_0278,524,r,,,york:896641
Abp_Reg_09B_0279,524,v,,,york:896642
Abp_Reg_09B_0280,525,r,,,york:896643
Abp_Reg_09B_0281,525,r,,,york:896644
Abp_Reg_09B_0282,525,r,,,york:896645
Abp_Reg_09B_0283,525,v,,,york:896646
Abp_Reg_09B_0284,526,r,,,york:896647
Abp_Reg_09B_0285,526,v,,,york:896648
Abp_Reg_09B_0286,527,r,,,york:896649
Abp_Reg_09B_0287,527,v,,,york:896650
Abp_Reg_09B_0288,528,r,,,york:896651
Abp_Reg_09B_0289,528,v,,,york:896652
Abp_Reg_09B_0290,529,r,,,york:896653
Abp_Reg_09B_0291,529,v,,,york:896654
Abp_Reg_09B_0292,530,r,,,york:896655
Abp_Reg_09B_0293,530,v,,,york:896656
Abp_Reg_09B_0294,531,r,,,york:896657
Abp_Reg_09B_0295,531,v,,,york:896658
Abp_Reg_09B_0296,532,r,,,york:896659
Abp_Reg_09B_0297,532,r,,,york:896660
Abp_Reg_09B_0298,532,r,,,york:896661
Abp_Reg_09B_0299,532,v,,,york:896662
Abp_Reg_09B_0300,533,r,,,york:896663
Abp_Reg_09B_0301,533,r,,,york:896664
Abp_Reg_09B_0302,533,v,,,york:896665
Abp_Reg_09B_0303,534,r,,,york:896666
Abp_Reg_09B_0304,534,v,,,york:896667
Abp_Reg_09B_0305,535,r,,,york:896668
Abp_Reg_09B_0306,535,v,,,york:896669
Abp_Reg_09B_0307,536,r,,,york:896670
Abp_Reg_09B_0308,536,v,,,york:896671
Abp_Reg_09B_0309,537,r,,,york:896672
Abp_Reg_09B_0310,537,v,,,york:896673
Abp_Reg_09B_0311,538,r,,,york:896674
Abp_Reg_09B_0312,538,v,,,york:896675
Abp_Reg_09B_0313,539,r,,,york:896676
Abp_Reg_09B_0314,539,v,,,york:896677
Abp_Reg_09B_0315,540,r,,,york:896678
Abp_Reg_09B_0316,540,r,,,york:896679
Abp_Reg_09B_0317,540,r,,,york:896680
Abp_Reg_09B_0318,540,v,,,york:896681
Abp_Reg_09B_0319,541,r,,,york:896682
Abp_Reg_09B_0320,541,v,,,york:896683
Abp_Reg_09B_0321,542,r,,,york:896684
Abp_Reg_09B_0322,542,v,,,york:896685
Abp_Reg_09B_0323,543,r,,,york:896686
Abp_Reg_09B_0324,543,v,,,york:896687
Abp_Reg_09B_0325,544,r,,,york:896688
Abp_Reg_09B_0326,544,v,,,york:896689
Abp_Reg_09B_0327,545,r,,,york:896690
Abp_Reg_09B_0328,545,v,,,york:896691
Abp_Reg_09B_0329,546,r,,,york:896692
Abp_Reg_09B_0330,546,v,,,york:896693
Abp_Reg_09B_0331,547,r,,,york:896694
Abp_Reg_09B_0332,547,v,,,york:896695
Abp_Reg_09B_0333,548,r,,,york:896696
Abp_Reg_09B_0334,548,v,,,york:896697
Abp_Reg_09B_0335,549,r,,,york:896698
Abp_Reg_09B_0336,549,v,,,york:896699
Abp_Reg_09B_0337,550,r,,,york:896700
Abp_Reg_09B_0338,550,v,,,york:896701
Abp_Reg_09B_0339,551,r,,,york:896702
Abp_Reg_09B_0340,552,r,,,york:896703
Abp_Reg_09B_0341,552,v,,,york:896704
Abp_Reg_09B_0342,553,r,,,york:896705
Abp_Reg_09B_0343,553,v,,,york:896706
Abp_Reg_09B_0344,554,r,,,york:896707
Abp_Reg_09B_0345,554,v,,,york:896708
Abp_Reg_09B_0346,555,r,,,york:896709
Abp_Reg_09B_0347,555,r,,UV,york:896710
Abp_Reg_09B_0348,555,v,,,york:896711
Abp_Reg_09B_0349,556,r,,,york:896712
Abp_Reg_09B_0350,556,v,,,york:896713
Abp_Reg_09B_0351,557,r,,,york:896714
Abp_Reg_09B_0352,557,v,,,york:896715
Abp_Reg_09B_0353,558,r,,,york:896716
Abp_Reg_09B_0354,558,v,,,york:896717
Abp_Reg_09B_0355,559,r,,,york:896718
Abp_Reg_09B_0356,559,v,,,york:896719
Abp_Reg_09B_0357,560,r,,,york:896720
Abp_Reg_09B_0358,560,v,,,york:896721
Abp_Reg_09B_0359,561,r,,,york:896722
Abp_Reg_09B_0360,561,v,,,york:896723
Abp_Reg_09B_0361,562,r,,,york:896724
Abp_Reg_09B_0362,562,v,,,york:896725
Abp_Reg_09B_0363,563,r,,,york:896726
Abp_Reg_09B_0364,563,v,,,york:896727
Abp_Reg_09B_0365,564,r,,,york:896728
Abp_Reg_09B_0366,564,v,,,york:896729
Abp_Reg_09B_0367,565,r,,,york:896730
Abp_Reg_09B_0368,565,v,,,york:896731
Abp_Reg_09B_0369,566,r,,,york:896732
Abp_Reg_09B_0370,566,v,,,york:896733
Abp_Reg_09B_0371,567,r,,,york:896734
Abp_Reg_09B_0372,567,v,,,york:896735
Abp_Reg_09B_0373,568,r,,,york:896736
Abp_Reg_09B_0374,568,v,,,york:896737
Abp_Reg_09B_0375,569,r,,,york:896738
Abp_Reg_09B_0376,569,v,,,york:896739
Abp_Reg_09B_0377,569,v,,,york:896740
Abp_Reg_09B_0378,569,v,,,york:896741
Abp_Reg_09B_0379,570,r,,,york:896742
Abp_Reg_09B_0380,570,v,,,york:896743
Abp_Reg_09B_0381,571,r,,,york:896744
Abp_Reg_09B_0382,571,v,,,york:896745
Abp_Reg_09B_0383,572,r,,,york:896746
Abp_Reg_09B_0384,572,v,,,york:896747
Abp_Reg_09B_0385,572,v,,UV,york:896748
Abp_Reg_09B_0386,573,r,,,york:896749
Abp_Reg_09B_0387,573,v,,,york:896750
Abp_Reg_09B_0388,574,r,,,york:896751
Abp_Reg_09B_0389,574,v,,,york:896752
Abp_Reg_09B_0390,575,r,,,york:896753
Abp_Reg_09B_0391,575,v,,,york:896754
Abp_Reg_09B_0392,576,r,,,york:896755
Abp_Reg_09B_0393,576,v,,,york:896756
Abp_Reg_09B_0394,577,r,,,york:896757
Abp_Reg_09B_0395,577,v,,,york:896758
Abp_Reg_09B_0396,578,r,,,york:896759
Abp_Reg_09B_0397,578,v,,,york:896760
Abp_Reg_09B_0398,579,r,,,york:896761
Abp_Reg_09B_0399,579,v,,,york:896762
Abp_Reg_09B_0400,580,r,,,york:896763
Abp_Reg_09B_0401,580,v,,,york:896764
Abp_Reg_09B_0402,581,r,,,york:896765
Abp_Reg_09B_0403,581,v,,,york:896766
Abp_Reg_09B_0404,582,r,,,york:896767
Abp_Reg_09B_0405,582,v,,,york:896768
Abp_Reg_09B_0406,583,r,,,york:896769
Abp_Reg_09B_0407,583,v,,,york:896770
Abp_Reg_09B_0408,584,r,,,york:896771
Abp_Reg_09B_0409,584,v,,,york:896772
Abp_Reg_09B_0410,585,r,,,york:896773
Abp_Reg_09B_0411,585,v,,,york:896774
Abp_Reg_09B_0412,587,r,No  folio 586,,york:896775
Abp_Reg_09B_0413,587,v,,,york:896776
Abp_Reg_09B_0414,588,r,,,york:896777
Abp_Reg_09B_0415,588,v,,,york:896778
Abp_Reg_09B_0416,589,r,,,york:896779
Abp_Reg_09B_0417,589,v,,,york:896780
Abp_Reg_09B_0418,590,r,,,york:896781
Abp_Reg_09B_0419,590,v,,,york:896782
Abp_Reg_09B_0420,591,r,,,york:896783
Abp_Reg_09B_0421,591,v,,,york:896784
Abp_Reg_09B_0422,592,r,,,york:896785
Abp_Reg_09B_0423,592,v,,,york:896786
Abp_Reg_09B_0424,592,v,,,york:896787
Abp_Reg_09B_0425,592,v,,,york:896788
Abp_Reg_09B_0426,593,r,,,york:896789
Abp_Reg_09B_0427,593,v,,,york:896790
Abp_Reg_09B_0428,594,r,,,york:896791
Abp_Reg_09B_0429,594,v,,,york:896792
Abp_Reg_09B_0430,595,r,,,york:896793
Abp_Reg_09B_0431,595,r,,,york:896794
Abp_Reg_09B_0432,595,r,,,york:896795
Abp_Reg_09B_0433,595,v,,,york:896796
Abp_Reg_09B_0434,596,r,,,york:896797
Abp_Reg_09B_0435,596,v,,,york:896798
Abp_Reg_09B_0436,597,r,,,york:896799
Abp_Reg_09B_0437,597,v,,,york:896800
Abp_Reg_09B_0438,598,r,,,york:896801
Abp_Reg_09B_0439,598,v,,,york:896802
Abp_Reg_09B_0440,599,r,,,york:896803
Abp_Reg_09B_0441,599,v,,,york:896804
Abp_Reg_09B_0442,600,r,,,york:896805
Abp_Reg_09B_0443,600,v,,,york:896806
Abp_Reg_09B_0444,601,r,,,york:896807
Abp_Reg_09B_0445,601,v,,,york:896808
Abp_Reg_09B_0446,602,r,,,york:896809
Abp_Reg_09B_0447,602,v,,,york:896810
Abp_Reg_09B_0448,603,r,,,york:896811
Abp_Reg_09B_0449,603,r,,UV,york:896812
Abp_Reg_09B_0450,603,v,,,york:896813
Abp_Reg_09B_0451,604,r,,,york:896814
Abp_Reg_09B_0452,604,v,,,york:896815
Abp_Reg_09B_0453,605,r,,,york:896816
Abp_Reg_09B_0454,605,v,,,york:896817
Abp_Reg_09B_0455,606,r,,,york:896818
Abp_Reg_09B_0456,606,v,,,york:896819
Abp_Reg_09B_0457,607,r,,,york:896820
Abp_Reg_09B_0458,607,v,,,york:896821
Abp_Reg_09B_0459,608,r,Guard,,york:896822
Abp_Reg_09B_0460,608,r,,,york:896823
Abp_Reg_09B_0461,608,v,,,york:896824
Abp_Reg_09B_0462,609,r,,,york:896825
Abp_Reg_09B_0463,609,v,,,york:896826
Abp_Reg_09B_0464,610,r,,,york:896827
Abp_Reg_09B_0465,610,v,,,york:896828
Abp_Reg_09B_0466,611,r,,,york:896829
Abp_Reg_09B_0467,611,v,,,york:896830
Abp_Reg_09B_0468,612,r,,,york:896831
Abp_Reg_09B_0469,612,v,,,york:896832
Abp_Reg_09B_0470,613,r,,,york:896833
Abp_Reg_09B_0471,613,v,,,york:896834
Abp_Reg_09B_0472,614,r,,,york:896835
Abp_Reg_09B_0473,614,v,,,york:896836
Abp_Reg_09B_0474,615,r,,,york:896837
Abp_Reg_09B_0475,615,v,,,york:896838
Abp_Reg_09B_0476,616,r,,,york:896839
Abp_Reg_09B_0477,616,v,,,york:896840
Abp_Reg_09B_0478,617,r,,,york:896841
Abp_Reg_09B_0479,617,v,,,york:896842
Abp_Reg_09B_0480,618,r,,,york:896843
Abp_Reg_09B_0481,618,v,,,york:896844
Abp_Reg_09B_0482,619,r,,,york:896845
Abp_Reg_09B_0483,619,v,,,york:896846
Abp_Reg_09B_0484,620,r,,,york:896847
Abp_Reg_09B_0485,620,v,,,york:896848
Abp_Reg_09B_0486,621,r,,,york:896849
Abp_Reg_09B_0487,621,v,,,york:896850
Abp_Reg_09B_0488,622,r,,,york:896851
Abp_Reg_09B_0489,622,v,,,york:896852
Abp_Reg_09B_0490,623,r,,,york:896853
Abp_Reg_09B_0491,623,v,,,york:896854
Abp_Reg_09B_0492,624,r,,,york:896855
Abp_Reg_09B_0493,624,v,,,york:896856
Abp_Reg_09B_0494,625,r,,,york:896857
Abp_Reg_09B_0495,625,v,,,york:896858
Abp_Reg_09B_0496,626,r,,,york:896859
Abp_Reg_09B_0497,626,v,,,york:896860
Abp_Reg_09B_0498,627,r,,,york:896861
Abp_Reg_09B_0499,627,v,,,york:896862
Abp_Reg_09B_0500,628,r,,,york:896863
Abp_Reg_09B_0501,628,v,,,york:896864
Abp_Reg_09B_0502,629,r,,,york:896865
Abp_Reg_09B_0503,629,v,,,york:896866
Abp_Reg_09B_0504,630,r,,,york:896867
Abp_Reg_09B_0505,630,v,,,york:896868
Abp_Reg_09B_0506,631,r,,,york:896869
Abp_Reg_09B_0507,631,v,,,york:896870
Abp_Reg_09B_0508,632,r,,,york:896871
Abp_Reg_09B_0509,632,v,,,york:896872
Abp_Reg_09B_0510,633,r,,,york:896873
Abp_Reg_09B_0511,633,v,,,york:896874
Abp_Reg_09B_0512,634,r,,,york:896875
Abp_Reg_09B_0513,634,v,,,york:896876
Abp_Reg_09B_0514,635,r,,,york:896877
Abp_Reg_09B_0515,635,v,,,york:896878
Abp_Reg_09B_0516,636,r,,,york:896879
Abp_Reg_09B_0517,636,v,,,york:896880
Abp_Reg_09B_0518,637,r,,,york:896881
Abp_Reg_09B_0519,637,v,,,york:896882
Abp_Reg_09B_0520,638,r,,,york:896883
Abp_Reg_09B_0521,638,v,,,york:896884
Abp_Reg_09B_0522,639,r,Guard,,york:896885
Abp_Reg_09B_0523,639,v,Guard,,york:896886
Abp_Reg_09B_0524,639,r,,,york:896887
Abp_Reg_09B_0525,639,v,,,york:896888
Abp_Reg_09B_0526,640,r,,,york:896889
Abp_Reg_09B_0527,640,v,,,york:896890
Abp_Reg_09B_0528,641,r,,,york:896891
Abp_Reg_09B_0529,641,v,,,york:896892
Abp_Reg_09B_0530,642,r,,,york:896893
Abp_Reg_09B_0531,642,v,,,york:896894
Abp_Reg_09B_0532,643,r,,,york:896895
Abp_Reg_09B_0533,643,v,,,york:896896
Abp_Reg_09B_0534,644,r,,,york:896897
Abp_Reg_09B_0535,644,v,,,york:896898
Abp_Reg_09B_0536,645,r,,,york:896899
Abp_Reg_09B_0537,645,v,,,york:896900
Abp_Reg_09B_0538,646,r,,,york:896901
Abp_Reg_09B_0539,646,r,,,york:896902
Abp_Reg_09B_0540,646,r,,,york:896903
Abp_Reg_09B_0541,646,v,,,york:896904
Abp_Reg_09B_0542,647,r,,,york:896905
Abp_Reg_09B_0543,647,r,,,york:896906
Abp_Reg_09B_0544,647,v,,,york:896907
Abp_Reg_09B_0545,648,r,,,york:896908
Abp_Reg_09B_0546,648,v,,,york:896909
Abp_Reg_09B_0547,649,r,,,york:896910
Abp_Reg_09B_0548,649,v,,,york:896911
