Image,folio,recto/verso,Notes,UV,PID
Inst_AB_01_0320,147,v,,,york:907104
Inst_AB_01_0321,148,r,,,york:907105
Inst_AB_01_0322,148,v,,,york:907106
Inst_AB_01_0323,149,r,,,york:907107
Inst_AB_01_0324,149,v,,,york:907108
Inst_AB_01_0325,150,r,,,york:907109
Inst_AB_01_0326,150,v,,,york:907110
Inst_AB_01_0327,151,r,,,york:907111
Inst_AB_01_0328,151,v,,,york:907112
Inst_AB_01_0329,152,r,,,york:907113
Inst_AB_01_0330,152,v,,,york:907114
Inst_AB_01_0331,153,r,,,york:907115
Inst_AB_01_0332,153,v,,,york:907116
Inst_AB_01_0333,154,r,,,york:907117
Inst_AB_01_0334,154,v,,,york:907118
Inst_AB_01_0335,155,r,,,york:907119
Inst_AB_01_0336,155,v,,,york:907120
Inst_AB_01_0337,156,r,,,york:907121
Inst_AB_01_0338,156,v,,,york:907122
Inst_AB_01_0339,157,r,,,york:907123
Inst_AB_01_0340,157,v,,,york:907124
Inst_AB_01_0341,158,r,,,york:907125
Inst_AB_01_0342,158,v,,,york:907126
Inst_AB_01_0343,159,r,,,york:907127
Inst_AB_01_0344,159,v,,,york:907128
Inst_AB_01_0345,160,r,,,york:907129
Inst_AB_01_0346,160,v,,,york:907130
Inst_AB_01_0347,161,r,,,york:907131
Inst_AB_01_0348,161,v,,,york:907132
Inst_AB_01_0349,162,r,,,york:907133
Inst_AB_01_0350,162,v,,,york:907134
Inst_AB_01_0351,163,r,,,york:907135
Inst_AB_01_0352,163,v,,,york:907136
Inst_AB_01_0353,164,r,,,york:907137
Inst_AB_01_0354,164,v,,,york:907138
Inst_AB_01_0355,165,r,,,york:907139
Inst_AB_01_0356,165,v,,,york:907140
Inst_AB_01_0357,166,r,,,york:907141
Inst_AB_01_0358,166,v,,,york:907142
Inst_AB_01_0359,167,r,,,york:907143
Inst_AB_01_0360,167,v,,,york:907144
Inst_AB_01_0361,168,r,,,york:907145
Inst_AB_01_0362,168,v,,,york:907146
Inst_AB_01_0363,169,r,,,york:907147
Inst_AB_01_0364,169,v,,,york:907148
Inst_AB_01_0365,170,r,,,york:907149
Inst_AB_01_0366,170,v,,,york:907150
Inst_AB_01_0367,171,r,,,york:907151
Inst_AB_01_0368,171,v,,,york:907152
Inst_AB_01_0369,172,r,,,york:907153
Inst_AB_01_0370,172,v,,,york:907154
Inst_AB_01_0371,173,r,,,york:907155
Inst_AB_01_0372,173,v,,,york:907156
Inst_AB_01_0373,174,r,,,york:907157
Inst_AB_01_0374,174,v,,,york:907158
Inst_AB_01_0375,175,r,,,york:907159
Inst_AB_01_0376,175,v,,,york:907160
Inst_AB_01_0377,176,r,,,york:907161
Inst_AB_01_0378,176,v,,,york:907162
Inst_AB_01_0379,177,r,,,york:907163
Inst_AB_01_0380,177,v,,,york:907164
Inst_AB_01_0381,178,r,,,york:907165
Inst_AB_01_0382,178,v,,,york:907166
Inst_AB_01_0383,179,r,,,york:907167
Inst_AB_01_0384,179,v,,,york:907168
Inst_AB_01_0385,180,r,,,york:907169
Inst_AB_01_0386,180,v,,,york:907170
Inst_AB_01_0387,181,r,,,york:907171
Inst_AB_01_0388,181,v,,,york:907172
Inst_AB_01_0389,182,r,,,york:907173
Inst_AB_01_0390,182,v,,,york:907174
Inst_AB_01_0391,183,r,,,york:907175
Inst_AB_01_0392,183,v,,,york:907176
Inst_AB_01_0393,184,r,,,york:907177
Inst_AB_01_0394,184,v,,,york:907178
Inst_AB_01_0395,185,r,,,york:907179
Inst_AB_01_0396,185,v,,,york:907180
Inst_AB_01_0397,186,r,,,york:907181
Inst_AB_01_0398,186,v,,,york:907182
Inst_AB_01_0399,187,r,,,york:907183
Inst_AB_01_0400,187,v,,,york:907184
Inst_AB_01_0401,188,r,,,york:907185
Inst_AB_01_0402,188,v,,,york:907186
Inst_AB_01_0403,189,r,,,york:907187
Inst_AB_01_0404,189,v,,,york:907188
Inst_AB_01_0405,190,r,,,york:907189
Inst_AB_01_0406,190,v,,,york:907190
Inst_AB_01_0407,191,r,,,york:907191
Inst_AB_01_0408,191,v,,,york:907192
Inst_AB_01_0409,192,r,,,york:907193
Inst_AB_01_0410,192,v,,,york:907194
Inst_AB_01_0411,193,r,,,york:907195
Inst_AB_01_0412,193,v,,,york:907196
Inst_AB_01_0413,194,r,,,york:907197
Inst_AB_01_0414,194,v,,,york:907198
Inst_AB_01_0415,195,r,,,york:907199
Inst_AB_01_0416,195,v,,,york:907200
Inst_AB_01_0417,196,r,,,york:907201
Inst_AB_01_0418,196,v,,,york:907202
Inst_AB_01_0419,197,r,,,york:907203
Inst_AB_01_0420,197,v,,,york:907204
Inst_AB_01_0421,198,r,,,york:907205
Inst_AB_01_0422,198,v,,,york:907206
Inst_AB_01_0423,199,r,,,york:907207
Inst_AB_01_0424,199,v,,,york:907208
Inst_AB_01_0425,200,r,,,york:907209
Inst_AB_01_0426,200,v,,,york:907210
Inst_AB_01_0427,201,r,,,york:907211
Inst_AB_01_0428,201,v,,,york:907212
Inst_AB_01_0429,202,r,,,york:907213
Inst_AB_01_0430,202,v,,,york:907214
Inst_AB_01_0431,203,r,,,york:907215
Inst_AB_01_0432,203,v,,,york:907216
Inst_AB_01_0433,204,r,,,york:907217
Inst_AB_01_0434,204,v,,,york:907218
Inst_AB_01_0435,205,r,,,york:907219
Inst_AB_01_0436,205,v,,,york:907220
Inst_AB_01_0437,206,r,,,york:907221
Inst_AB_01_0438,206,v,,,york:907222
Inst_AB_01_0439,207,r,,,york:907223
Inst_AB_01_0440,207,v,,,york:907224
Inst_AB_01_0441,208,r,,,york:907225
Inst_AB_01_0442,208,v,,,york:907226
Inst_AB_01_0443,209,r,,,york:907227
Inst_AB_01_0444,209,v,,,york:907228
Inst_AB_01_0445,210,r,,,york:907229
Inst_AB_01_0446,210,v,,,york:907230
Inst_AB_01_0447,211,r,,,york:907231
Inst_AB_01_0448,211,v,,,york:907232
Inst_AB_01_0449,212,r,Index,,york:907233
Inst_AB_01_0450,212,v,Index,,york:907234
Inst_AB_01_0451,213,r,Index,,york:907235
Inst_AB_01_0452,213,v,Index,,york:907236
Inst_AB_01_0453,214,r,Index; Guard,,york:907237
