Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_09A_0521,241,v,,,york:902041
Abp_Reg_09A_0522,242,r,,,york:902042
Abp_Reg_09A_0523,242,v,,,york:902043
Abp_Reg_09A_0524,243,r,,,york:902044
Abp_Reg_09A_0525,243,v,,,york:902045
Abp_Reg_09A_0526,244,r,,,york:902046
Abp_Reg_09A_0527,244,v,,,york:902047
Abp_Reg_09A_0528,245,r,,,york:902048
Abp_Reg_09A_0529,245,v,,,york:902049
Abp_Reg_09A_0530,246,r,,,york:902050
Abp_Reg_09A_0531,246,v,,,york:902051
Abp_Reg_09A_0532,247,r,,,york:902052
Abp_Reg_09A_0533,247,v,,,york:902053
Abp_Reg_09A_0534,248,r,,,york:902054
Abp_Reg_09A_0535,248,v,,,york:902055
Abp_Reg_09A_0536,249,r,,,york:902056
Abp_Reg_09A_0537,249,v,,,york:902057
Abp_Reg_09A_0538,250,r,,,york:902058
Abp_Reg_09A_0539,250,v,,,york:902059
Abp_Reg_09A_0540,251,r,,,york:902060
Abp_Reg_09A_0541,251,v,,,york:902061
Abp_Reg_09A_0542,252,r,,,york:902062
Abp_Reg_09A_0543,252,v,,,york:902063
Abp_Reg_09A_0544,253,r,,,york:902064
Abp_Reg_09A_0545,253,v,,,york:902065
Abp_Reg_09A_0546,254,r,,,york:902066
Abp_Reg_09A_0547,254,v,,,york:902067
Abp_Reg_09A_0548,255,r,,,york:902068
Abp_Reg_09A_0549,255,v,,,york:902069
Abp_Reg_09A_0550,256,r,,,york:902070
