New Folio No. ,Entry No.,Entry Part,Person - Title,Person - First name,Person - Last Name - Prefix,Person - Last Name - as written,Person -  Qualification,Person - further description,Role - role in entry,Role - associated place - as written,Role - associated place - type,Role - associated place - function,Occupation 1  - employment,Status 1  - office,Status 1 - associated place - as written,Status 1 - associated place - standard,Status 1 - associated place - type,Status 1 - associated place - function,Status 2 - office,Status 2 - associated place - as written,Status 2 - associated place - type,Status 2 - associated place - function,Status 3 - office,Status 3 - Place - as written,Status 3 - Place - Type,Status 3 - Place- Function,Status 4,Status 4 - place - as written,Status 4 - place - type,Status 4 - place - function,Status 5,Status 5 - place - as written,Status 5 - place - type,Status 5 - place - function,Status 6,Status 6 - place - as written,Status 6 - place - type,Status 6 - place - function
28 r - 28 r,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 r - 28 r,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 v - 28 v,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 v - 28 v,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 v - 29 r,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 r - 29 r,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 v - 29 v,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 r - 30 r,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 r - 30 r,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 r - 30 r,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 r - 30 r,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 v - 30 v,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 r - 31 r,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 v - 31 v,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 r - 32 r,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 v - 32 v,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 r - 33 r,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 r - 33 r,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 r - 33 r,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 r - 33 r,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 r - 33 r,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 r - 33 r,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33 v - 33 v,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 r - 34 r,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 r - 34 r,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 r - 34 r,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 r - 34 r,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 r - 34 r,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 r - 34 r,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 r - 34 r,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 v - 34 v,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34 v - 35 v,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 r - 36 r,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 r - 36 v,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 v - 36 v,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 v - 36 v,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 v - 36 v,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 v - 36 v,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 v - 36 v,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 v - 36 v,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 r - 37 r,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 r - 37 r,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 r - 37 r,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 r - 37 r,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 r - 37 r,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37 v - 37 v,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 r - 38 r,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 r - 38 r,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 r - 38 r,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 r - 38 r,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 r - 38 v,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 38 v,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 38 v,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 38 v,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 38 v,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 38 v,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 38 v,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 38 v,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 v - 39 r,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 r - 39 r,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 r - 39 r,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 r - 39 r,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 r - 39 r,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 r - 39 r,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 r - 39 r,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 r - 39 v,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39 v - 39 v,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 r - 40 r,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 r - 40 r,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 r - 40 r,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 r - 40 r,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 r - 40 r,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 r - 40 r,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 r - 40 r,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 v - 40 v,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 v - 40 v,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 v - 40 v,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 v - 40 v,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 v - 40 v,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 v - 40 v,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 v - 40 v,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 r - 41 r,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41 v - 41 v,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 r - 42 r,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 v - 42 v,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 v - 42 v,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 v - 42 v,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 v - 42 v,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 v - 43 r,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 r - 43 r,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 v - 43 v,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 r - 44 r,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 r - 44 r,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 r - 44 r,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 r - 44 r,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 r - 44 r,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 v - 44 v,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 r - 45 v,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46 r - 46 r,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46 r - 46 v,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47 r - 47 v,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47 v - 48 r,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48 r - 49 r,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49 r - 49 v,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 r - 50 r,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 r - 50 r,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 v - 50 v,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51 r - 51 r,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51 v - 51 v,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51 A r - 51 A v,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
